t (s)	U1(V)	U2(V)
8,670000	0,732612	0,028189
8,680000	0,701063	0,001896
8,690000	0,674772	-0,024397
8,700000	0,643223	-0,055948
8,710000	0,611674	-0,082241
8,720000	0,580125	-0,108534
8,730000	0,548576	-0,134827
8,740000	0,517027	-0,166378
8,750000	0,485478	-0,192671
8,760000	0,453929	-0,224222
8,770000	0,422380	-0,250515
8,780000	0,385573	-0,282066
8,790000	0,354024	-0,313618
8,800000	0,322475	-0,339911
8,810000	0,290926	-0,371462
8,820000	0,259377	-0,403013
8,830000	0,227828	-0,434565
8,840000	0,196279	-0,471375
8,850000	0,164730	-0,497668
8,860000	0,127923	-0,529219
8,870000	0,096374	-0,555512
8,880000	0,064825	-0,587063
8,890000	0,033276	-0,618614
8,900000	0,001727	-0,650166
8,910000	-0,035080	-0,681717
8,920000	-0,061371	-0,713269
8,930000	-0,092920	-0,739561
8,940000	-0,119210	-0,765854
8,950000	-0,150759	-0,797406
8,960000	-0,177050	-0,823698
8,970000	-0,203341	-0,849991
8,980000	-0,234890	-0,876284
8,990000	-0,261181	-0,902577
9,000000	-0,287472	-0,928870
9,010000	-0,313762	-0,949904
9,020000	-0,334795	-0,976197
9,030000	-0,361086	-0,997231
9,040000	-0,382119	-1,018265
9,050000	-0,403151	-1,039299
9,060000	-0,424184	-1,065592
9,070000	-0,445216	-1,081368
9,080000	-0,466249	-1,102402
9,090000	-0,487282	-1,123436
9,100000	-0,503056	-1,139212
9,110000	-0,518831	-1,154988
9,120000	-0,534605	-1,176022
9,130000	-0,550380	-1,191798
9,140000	-0,560896	-1,202315
9,150000	-0,576671	-1,218091
9,160000	-0,587187	-1,233866
9,170000	-0,597703	-1,244383
9,180000	-0,608219	-1,254901
9,190000	-0,618736	-1,265418
9,200000	-0,623994	-1,275935
9,210000	-0,629252	-1,281193
9,220000	-0,634510	-1,291710
9,230000	-0,639768	-1,296969
9,240000	-0,645027	-1,302228
9,250000	-0,650285	-1,302228
9,260000	-0,650285	-1,302228
9,270000	-0,650285	-1,307486
9,280000	-0,650285	-1,307486
9,290000	-0,645027	-1,307486
9,300000	-0,645027	-1,307486
9,310000	-0,639768	-1,307486
9,320000	-0,634510	-1,296969
9,330000	-0,623994	-1,296969
9,340000	-0,618736	-1,286452
9,350000	-0,613478	-1,286452
9,360000	-0,602961	-1,275935
9,370000	-0,592445	-1,270676
9,380000	-0,581929	-1,260159
9,390000	-0,566154	-1,249642
9,400000	-0,555638	-1,239125
9,410000	-0,539863	-1,228608
9,420000	-0,524089	-1,212832
9,430000	-0,508314	-1,197056
9,440000	-0,492540	-1,181281
9,450000	-0,471507	-1,165505
9,460000	-0,455733	-1,144471
9,470000	-0,434700	-1,128695
9,480000	-0,413668	-1,112919
9,490000	-0,392635	-1,091885
9,500000	-0,371602	-1,076109
9,510000	-0,350570	-1,049817
9,520000	-0,324279	-1,028782
9,530000	-0,297988	-1,007748
9,540000	-0,271697	-0,986714
9,550000	-0,250664	-0,960421
9,560000	-0,219116	-0,939387
9,570000	-0,192825	-0,913094
9,580000	-0,166534	-0,886801
9,590000	-0,140243	-0,860508
9,600000	-0,108694	-0,834216
9,610000	-0,082403	-0,807923
9,620000	-0,050854	-0,776371
9,630000	-0,019305	-0,750079
9,640000	0,012244	-0,723786
9,650000	0,043793	-0,692234
9,660000	0,075342	-0,665942
9,670000	0,101632	-0,629132
9,680000	0,138439	-0,602839
9,690000	0,169988	-0,571287
9,700000	0,201537	-0,544995
9,710000	0,227828	-0,508185
9,720000	0,264635	-0,476633
9,730000	0,296184	-0,450340
9,740000	0,327733	-0,418789
9,750000	0,359282	-0,387238
9,760000	0,390831	-0,355686
9,770000	0,422380	-0,318876
9,780000	0,453929	-0,287325
9,790000	0,480220	-0,255774
9,800000	0,517027	-0,224222
9,810000	0,543318	-0,192671
9,820000	0,574867	-0,161120
9,830000	0,606416	-0,134827
9,840000	0,627448	-0,108534
9,850000	0,658997	-0,076983
9,860000	0,690546	-0,045431
9,870000	0,716837	-0,013880
9,880000	0,748386	0,012413
9,890000	0,779935	0,038706
9,900000	0,800968	0,064999
9,910000	0,827259	0,091291
9,920000	0,853549	0,117584
9,930000	0,874582	0,143877
9,940000	0,900873	0,164911
9,950000	0,927164	0,191204
9,960000	0,942938	0,212238
9,970000	0,969229	0,233273
9,980000	0,985003	0,259565
9,990000	1,006036	0,280600
10,000000	1,027069	0,301634
10,010000	1,042843	0,317410
10,020000	1,058618	0,343702
10,030000	1,074392	0,364737
10,040000	1,090167	0,380512
10,050000	1,100683	0,401547
10,060000	1,116458	0,412064
10,070000	1,126974	0,427839
10,080000	1,137490	0,443615
10,090000	1,148006	0,454132
10,100000	1,158523	0,464649
10,110000	1,163781	0,475167
10,120000	1,174297	0,485684
10,130000	1,179555	0,490942
10,140000	1,184814	0,501459
10,150000	1,190072	0,506718
10,160000	1,190072	0,511976
10,170000	1,190072	0,511976
10,180000	1,190072	0,517235
10,190000	1,190072	0,511976
10,200000	1,190072	0,511976
10,210000	1,184814	0,511976
10,220000	1,179555	0,511976
10,230000	1,174297	0,506718
10,240000	1,169039	0,501459
10,250000	1,158523	0,496201
10,260000	1,153265	0,485684
10,270000	1,142748	0,480425
10,280000	1,132232	0,469908
10,290000	1,126974	0,459391
10,300000	1,111199	0,454132
10,310000	1,100683	0,438357
10,320000	1,084909	0,427839
10,330000	1,063876	0,412064
10,340000	1,053360	0,396288
10,350000	1,032327	0,375254
10,360000	1,016552	0,359478
10,370000	1,000778	0,343702
10,380000	0,979745	0,322668
10,390000	0,958713	0,306893
10,400000	0,937680	0,285858
10,410000	0,911389	0,264824
10,420000	0,890357	0,238531
10,430000	0,864066	0,217497
10,440000	0,843033	0,191204
10,450000	0,816742	0,170170
10,460000	0,790451	0,143877
10,470000	0,764161	0,117584
10,480000	0,737870	0,086033
10,490000	0,706321	0,059740
10,500000	0,680030	0,033447
10,510000	0,653739	0,007154
10,520000	0,622190	-0,029655
10,530000	0,595900	-0,055948
10,540000	0,564351	-0,082241
10,550000	0,532802	-0,113792
10,560000	0,506511	-0,150602
10,570000	0,474962	-0,176895
10,580000	0,448671	-0,208447
10,590000	0,417122	-0,239998
10,600000	0,385573	-0,266291
10,610000	0,354024	-0,297842
10,620000	0,327733	-0,329394
10,630000	0,296184	-0,360945
10,640000	0,264635	-0,392496
10,650000	0,233086	-0,424048
10,660000	0,201537	-0,455599
10,670000	0,169988	-0,487150
10,680000	0,143698	-0,518702
10,690000	0,112149	-0,550253
10,700000	0,080600	-0,587063
10,710000	0,049051	-0,613356
10,720000	0,022760	-0,644907
10,730000	-0,008789	-0,681717
10,740000	-0,035080	-0,708010
10,750000	-0,066629	-0,739561
10,760000	-0,092920	-0,760596
10,770000	-0,119210	-0,797406
10,780000	-0,150759	-0,823698
10,790000	-0,171792	-0,849991
10,800000	-0,198083	-0,876284
10,810000	-0,229632	-0,907835
10,820000	-0,245406	-0,928870
10,830000	-0,276955	-0,960421
10,840000	-0,297988	-0,986714
10,850000	-0,319021	-1,007748
10,860000	-0,340053	-1,034041
10,870000	-0,366344	-1,055075
10,880000	-0,387377	-1,076109
10,890000	-0,403151	-1,097144
10,900000	-0,418926	-1,123436
10,910000	-0,439958	-1,139212
10,920000	-0,460991	-1,160246
10,930000	-0,476765	-1,176022
10,940000	-0,492540	-1,191798
10,950000	-0,503056	-1,207573
10,960000	-0,518831	-1,223349
10,970000	-0,534605	-1,239125
10,980000	-0,545122	-1,249642
10,990000	-0,555638	-1,260159
11,000000	-0,566154	-1,270676
11,010000	-0,571412	-1,281193
11,020000	-0,581929	-1,291710
11,030000	-0,592445	-1,296969
11,040000	-0,597703	-1,302228
11,050000	-0,608219	-1,312745
11,060000	-0,608219	-1,318003
11,070000	-0,613478	-1,323262
11,080000	-0,613478	-1,328520
11,090000	-0,613478	-1,323262
11,100000	-0,613478	-1,328520
11,110000	-0,613478	-1,328520
11,120000	-0,608219	-1,328520
11,130000	-0,608219	-1,323262
11,140000	-0,602961	-1,323262
11,150000	-0,597703	-1,318003
11,160000	-0,592445	-1,312745
11,170000	-0,581929	-1,307486
11,180000	-0,576671	-1,296969
11,190000	-0,566154	-1,291710
11,200000	-0,560896	-1,281193
11,210000	-0,545122	-1,270676
11,220000	-0,534605	-1,260159
11,230000	-0,524089	-1,249642
11,240000	-0,508314	-1,233866
11,250000	-0,492540	-1,218091
11,260000	-0,476765	-1,202315
11,270000	-0,460991	-1,186539
11,280000	-0,445216	-1,170764
11,290000	-0,429442	-1,154988
11,300000	-0,408409	-1,133954
11,310000	-0,387377	-1,118178
11,320000	-0,371602	-1,097144
11,330000	-0,345311	-1,076109
11,340000	-0,324279	-1,055075
11,350000	-0,303246	-1,028782
11,360000	-0,276955	-1,002490
11,370000	-0,250664	-0,976197
11,380000	-0,224374	-0,949904
11,390000	-0,198083	-0,918353
11,400000	-0,166534	-0,892060
11,410000	-0,145501	-0,865767
11,420000	-0,119210	-0,834216
11,430000	-0,092920	-0,807923
11,440000	-0,066629	-0,781630
11,450000	-0,035080	-0,750079
11,460000	-0,008789	-0,718527
11,470000	0,022760	-0,686976
11,480000	0,054309	-0,650166
11,490000	0,085858	-0,623873
11,500000	0,112149	-0,587063
11,510000	0,143698	-0,555512
11,520000	0,175247	-0,523960
11,530000	0,206796	-0,487150
11,540000	0,233086	-0,455599
11,550000	0,264635	-0,429306
11,560000	0,296184	-0,392496
11,570000	0,327733	-0,360945
11,580000	0,354024	-0,324135
11,590000	0,390831	-0,297842
11,600000	0,417122	-0,266291
11,610000	0,448671	-0,234739
11,620000	0,480220	-0,203188
11,630000	0,506511	-0,171637
11,640000	0,538060	-0,140085
11,650000	0,564351	-0,108534
11,660000	0,595900	-0,076983
11,670000	0,622190	-0,045431
11,680000	0,648481	-0,019138
11,690000	0,674772	0,017672
11,700000	0,706321	0,043964
11,710000	0,732612	0,070257
11,720000	0,758903	0,101809
11,730000	0,785193	0,128101
11,740000	0,806226	0,154394
11,750000	0,832517	0,180687
11,760000	0,858808	0,206980
11,770000	0,879840	0,228014
11,780000	0,906131	0,249048
11,790000	0,927164	0,275341
11,800000	0,948196	0,296375
11,810000	0,963971	0,317410
11,820000	0,985003	0,338444
11,830000	1,000778	0,354220
11,840000	1,021811	0,375254
11,850000	1,037585	0,396288
11,860000	1,053360	0,412064
11,870000	1,063876	0,427839
11,880000	1,084909	0,443615
11,890000	1,095425	0,454132
11,900000	1,105941	0,469908
11,910000	1,116458	0,485684
11,920000	1,132232	0,490942
11,930000	1,137490	0,501459
11,940000	1,148006	0,506718
11,950000	1,153265	0,511976
11,960000	1,158523	0,522494
11,970000	1,163781	0,522494
11,980000	1,169039	0,527752
11,990000	1,174297	0,527752
12,000000	1,174297	0,527752
12,010000	1,174297	0,527752
12,020000	1,179555	0,522494
12,030000	1,179555	0,522494
12,040000	1,174297	0,517235
12,050000	1,174297	0,511976
12,060000	1,169039	0,506718
12,070000	1,158523	0,501459
12,080000	1,153265	0,490942
12,090000	1,148006	0,485684
12,100000	1,137490	0,475167
12,110000	1,132232	0,459391
12,120000	1,116458	0,448874
12,130000	1,105941	0,438357
12,140000	1,095425	0,422581
12,150000	1,084909	0,406805
12,160000	1,069134	0,385771
12,170000	1,053360	0,369995
12,180000	1,032327	0,354220
12,190000	1,016552	0,333185
12,200000	1,000778	0,317410
12,210000	0,979745	0,296375
12,220000	0,963971	0,275341
12,230000	0,937680	0,254307
12,240000	0,921906	0,233273
12,250000	0,895615	0,212238
12,260000	0,874582	0,185946
12,270000	0,848291	0,159653
12,280000	0,827259	0,133360
12,290000	0,800968	0,107067
12,300000	0,774677	0,080774
12,310000	0,753644	0,049223
12,320000	0,722095	0,022930
12,330000	0,695805	-0,013880
12,340000	0,669514	-0,040173
12,350000	0,643223	-0,071724
12,360000	0,611674	-0,098017
12,370000	0,585383	-0,129568
12,380000	0,553834	-0,161120
12,390000	0,522285	-0,187412
12,400000	0,490736	-0,218964
12,410000	0,464445	-0,250515
12,420000	0,432897	-0,282066
12,430000	0,401348	-0,318876
12,440000	0,375057	-0,350428
12,450000	0,343508	-0,381979
12,460000	0,311959	-0,413531
12,470000	0,280410	-0,445082
12,480000	0,248861	-0,481892
12,490000	0,217312	-0,513443
12,500000	0,185763	-0,550253
12,510000	0,154214	-0,576546
12,520000	0,122665	-0,608097
12,530000	0,096374	-0,639649
12,540000	0,064825	-0,671200
12,550000	0,038534	-0,702751
12,560000	0,006985	-0,729044
12,570000	-0,024564	-0,755337
12,580000	-0,050854	-0,781630
12,590000	-0,082403	-0,813181
12,600000	-0,108694	-0,839474
12,610000	-0,134985	-0,865767
12,620000	-0,161276	-0,892060
12,630000	-0,187567	-0,923611
12,640000	-0,213857	-0,949904
12,650000	-0,240148	-0,976197
12,660000	-0,266439	-0,997231
12,670000	-0,292730	-1,018265
12,680000	-0,313762	-1,044558
12,690000	-0,334795	-1,060334
12,700000	-0,355828	-1,076109
12,710000	-0,376860	-1,097144
12,720000	-0,397893	-1,118178
12,730000	-0,418926	-1,133954
12,740000	-0,439958	-1,149729
12,750000	-0,455733	-1,165505
12,760000	-0,476765	-1,181281
12,770000	-0,492540	-1,197056
12,780000	-0,508314	-1,207573
12,790000	-0,524089	-1,218091
12,800000	-0,534605	-1,228608
12,810000	-0,545122	-1,244383
12,820000	-0,560896	-1,249642
12,830000	-0,571412	-1,260159
12,840000	-0,581929	-1,270676
12,850000	-0,592445	-1,275935
12,860000	-0,602961	-1,286452
12,870000	-0,608219	-1,291710
12,880000	-0,613478	-1,296969
12,890000	-0,618736	-1,296969
12,900000	-0,618736	-1,302228
12,910000	-0,623994	-1,302228
12,920000	-0,623994	-1,302228
12,930000	-0,623994	-1,302228
12,940000	-0,629252	-1,296969
12,950000	-0,623994	-1,296969
12,960000	-0,623994	-1,291710
12,970000	-0,618736	-1,281193
12,980000	-0,608219	-1,275935
12,990000	-0,608219	-1,270676
13,000000	-0,597703	-1,260159
13,010000	-0,592445	-1,254901
13,020000	-0,581929	-1,244383
13,030000	-0,571412	-1,228608
13,040000	-0,560896	-1,218091
13,050000	-0,545122	-1,202315
13,060000	-0,539863	-1,186539
13,070000	-0,524089	-1,170764
13,080000	-0,508314	-1,154988
13,090000	-0,492540	-1,133954
13,100000	-0,476765	-1,112919
13,110000	-0,460991	-1,097144
13,120000	-0,439958	-1,076109
13,130000	-0,418926	-1,055075
13,140000	-0,403151	-1,034041
13,150000	-0,382119	-1,007748
13,160000	-0,361086	-0,991972
13,170000	-0,334795	-0,965680
13,180000	-0,313762	-0,939387
13,190000	-0,287472	-0,918353
13,200000	-0,266439	-0,886801
13,210000	-0,240148	-0,865767
13,220000	-0,213857	-0,834216
13,230000	-0,192825	-0,807923
13,240000	-0,161276	-0,776371
13,250000	-0,134985	-0,750079
13,260000	-0,108694	-0,723786
13,270000	-0,077145	-0,692234
13,280000	-0,050854	-0,660683
13,290000	-0,024564	-0,629132
13,300000	0,017502	-0,597580
13,310000	0,043793	-0,571287
13,320000	0,075342	-0,539736
13,330000	0,112149	-0,508185
13,340000	0,138439	-0,476633
13,350000	0,169988	-0,450340
13,360000	0,206796	-0,418789
13,370000	0,233086	-0,387238
13,380000	0,269894	-0,355686
13,390000	0,296184	-0,324135
13,400000	0,327733	-0,292584
13,410000	0,359282	-0,261032
13,420000	0,390831	-0,234739
13,430000	0,427638	-0,197929
13,440000	0,453929	-0,171637
13,450000	0,485478	-0,140085
13,460000	0,511769	-0,108534
13,470000	0,548576	-0,082241
13,480000	0,574867	-0,050690
13,490000	0,606416	-0,024397
13,500000	0,637965	0,012413
13,510000	0,664256	0,033447
13,520000	0,695805	0,064999
13,530000	0,722095	0,096550
13,540000	0,748386	0,122843
13,550000	0,774677	0,149136
13,560000	0,800968	0,175428
13,570000	0,822000	0,196463
13,580000	0,853549	0,222756
13,590000	0,879840	0,249048
13,600000	0,900873	0,264824
13,610000	0,927164	0,285858
13,620000	0,948196	0,306893
13,630000	0,969229	0,327927
13,640000	0,990262	0,348961
13,650000	1,011294	0,364737
13,660000	1,027069	0,385771
13,670000	1,048101	0,401547
13,680000	1,069134	0,417322
13,690000	1,079650	0,433098
13,700000	1,095425	0,443615
13,710000	1,111199	0,454132
13,720000	1,126974	0,469908
13,730000	1,137490	0,480425
13,740000	1,148006	0,490942
13,750000	1,158523	0,496201
13,760000	1,169039	0,501459
13,770000	1,179555	0,506718
13,780000	1,184814	0,517235
13,790000	1,190072	0,517235
13,800000	1,195330	0,522494
13,810000	1,200588	0,522494
13,820000	1,200588	0,517235
13,830000	1,205846	0,522494
13,840000	1,205846	0,517235
13,850000	1,205846	0,511976
13,860000	1,205846	0,506718
13,870000	1,200588	0,501459
13,880000	1,200588	0,490942
13,890000	1,195330	0,485684
13,900000	1,190072	0,475167
13,910000	1,179555	0,469908
13,920000	1,174297	0,454132
13,930000	1,163781	0,443615
13,940000	1,153265	0,427839
13,950000	1,142748	0,417322
13,960000	1,132232	0,401547
13,970000	1,116458	0,385771
13,980000	1,100683	0,364737
13,990000	1,084909	0,348961
14,000000	1,074392	0,333185
14,010000	1,053360	0,317410
14,020000	1,037585	0,296375
14,030000	1,016552	0,275341
14,040000	0,995520	0,254307
14,050000	0,974487	0,233273
14,060000	0,953455	0,212238
14,070000	0,932422	0,191204
14,080000	0,906131	0,164911
14,090000	0,885098	0,133360
14,100000	0,853549	0,112326
14,110000	0,827259	0,086033
14,120000	0,806226	0,059740
14,130000	0,779935	0,033447
14,140000	0,748386	0,001896
14,150000	0,722095	-0,024397
14,160000	0,690546	-0,055948
14,170000	0,664256	-0,087500
14,180000	0,632707	-0,113792
14,190000	0,601158	-0,145344
14,200000	0,569609	-0,176895
14,210000	0,538060	-0,203188
14,220000	0,511769	-0,234739
14,230000	0,480220	-0,261032
14,240000	0,448671	-0,292584
14,250000	0,417122	-0,324135
14,260000	0,385573	-0,355686
14,270000	0,348766	-0,387238
14,280000	0,317217	-0,418789
14,290000	0,285668	-0,450340
14,300000	0,254119	-0,481892
14,310000	0,222570	-0,508185
14,320000	0,185763	-0,544995
14,330000	0,154214	-0,571287
14,340000	0,122665	-0,602839
14,350000	0,091116	-0,629132
14,360000	0,059567	-0,665942
14,370000	0,028018	-0,692234
14,380000	-0,008789	-0,718527
14,390000	-0,035080	-0,750079
14,400000	-0,066629	-0,776371
14,410000	-0,098178	-0,802664
14,420000	-0,124469	-0,828957
14,430000	-0,150759	-0,860508
14,440000	-0,182308	-0,881543
14,450000	-0,213857	-0,907835
14,460000	-0,240148	-0,928870
14,470000	-0,266439	-0,949904
14,480000	-0,292730	-0,970938
14,490000	-0,319021	-0,997231
14,500000	-0,340053	-1,018265
14,510000	-0,366344	-1,039299
14,520000	-0,392635	-1,060334
14,530000	-0,413668	-1,076109
14,540000	-0,434700	-1,097144
14,550000	-0,455733	-1,112919
14,560000	-0,471507	-1,128695
14,570000	-0,492540	-1,149729
14,580000	-0,508314	-1,160246
14,590000	-0,524089	-1,170764
14,600000	-0,539863	-1,186539
14,610000	-0,560896	-1,197056
14,620000	-0,571412	-1,212832
14,630000	-0,587187	-1,223349
14,640000	-0,597703	-1,233866
14,650000	-0,608219	-1,239125
14,660000	-0,618736	-1,244383
14,670000	-0,623994	-1,249642
14,680000	-0,634510	-1,260159
14,690000	-0,645027	-1,265418
14,700000	-0,650285	-1,270676
14,710000	-0,655543	-1,275935
14,720000	-0,655543	-1,275935
14,730000	-0,655543	-1,275935
14,740000	-0,660801	-1,275935
14,750000	-0,660801	-1,270676
14,760000	-0,660801	-1,270676
14,770000	-0,655543	-1,270676
14,780000	-0,655543	-1,265418
14,790000	-0,650285	-1,260159
14,800000	-0,650285	-1,249642
14,810000	-0,639768	-1,244383
14,820000	-0,634510	-1,239125
14,830000	-0,623994	-1,228608
14,840000	-0,613478	-1,218091
14,850000	-0,602961	-1,207573
14,860000	-0,592445	-1,191798
14,870000	-0,576671	-1,176022
14,880000	-0,566154	-1,160246
14,890000	-0,550380	-1,144471
14,900000	-0,534605	-1,133954
14,910000	-0,513573	-1,118178
14,920000	-0,497798	-1,097144
14,930000	-0,476765	-1,076109
14,940000	-0,455733	-1,060334
14,950000	-0,434700	-1,039299
14,960000	-0,413668	-1,018265
14,970000	-0,392635	-0,997231
14,980000	-0,366344	-0,976197
14,990000	-0,345311	-0,960421
15,000000	-0,319021	-0,934128
15,010000	-0,297988	-0,913094
15,020000	-0,271697	-0,886801
15,030000	-0,245406	-0,865767
15,040000	-0,213857	-0,839474
15,050000	-0,192825	-0,813181
15,060000	-0,161276	-0,792147
15,070000	-0,129727	-0,765854
15,080000	-0,103436	-0,739561
15,090000	-0,071887	-0,708010
15,100000	-0,045596	-0,686976
15,110000	-0,014047	-0,655424
15,120000	0,022760	-0,623873
15,130000	0,049051	-0,597580
15,140000	0,080600	-0,560770
15,150000	0,117407	-0,534477
15,160000	0,148956	-0,502926
15,170000	0,185763	-0,476633
15,180000	0,217312	-0,445082
15,190000	0,248861	-0,413531
15,200000	0,280410	-0,387238
15,210000	0,311959	-0,355686
15,220000	0,343508	-0,324135
15,230000	0,375057	-0,292584
15,240000	0,406606	-0,271549
15,250000	0,443413	-0,245257
15,260000	0,474962	-0,213705
15,270000	0,506511	-0,182154
15,280000	0,538060	-0,155861
15,290000	0,569609	-0,129568
15,300000	0,601158	-0,103275
15,310000	0,627448	-0,071724
15,320000	0,658997	-0,045431
15,330000	0,690546	-0,019138
15,340000	0,722095	0,007154
15,350000	0,753644	0,033447
15,360000	0,774677	0,064999
15,370000	0,806226	0,086033
15,380000	0,832517	0,112326
15,390000	0,858808	0,138619
15,400000	0,885098	0,164911
15,410000	0,911389	0,185946
15,420000	0,932422	0,206980
15,430000	0,958713	0,233273
15,440000	0,979745	0,254307
15,450000	1,000778	0,270083
15,460000	1,021811	0,291117
15,470000	1,037585	0,312151
15,480000	1,058618	0,327927
15,490000	1,079650	0,343702
15,500000	1,095425	0,359478
15,510000	1,111199	0,375254
15,520000	1,126974	0,391030
15,530000	1,142748	0,401547
15,540000	1,153265	0,417322
15,550000	1,163781	0,427839
15,560000	1,174297	0,438357
15,570000	1,184814	0,448874
15,580000	1,195330	0,454132
15,590000	1,205846	0,459391
15,600000	1,205846	0,469908
15,610000	1,216363	0,480425
15,620000	1,216363	0,480425
15,630000	1,221621	0,485684
15,640000	1,221621	0,490942
15,650000	1,221621	0,490942
15,660000	1,221621	0,490942
15,670000	1,221621	0,490942
15,680000	1,216363	0,485684
15,690000	1,216363	0,485684
15,700000	1,205846	0,480425
15,710000	1,205846	0,475167
15,720000	1,195330	0,469908
15,730000	1,190072	0,459391
15,740000	1,179555	0,448874
15,750000	1,174297	0,438357
15,760000	1,158523	0,422581
15,770000	1,148006	0,406805
15,780000	1,132232	0,396288
15,790000	1,116458	0,380512
15,800000	1,100683	0,364737
15,810000	1,090167	0,348961
15,820000	1,069134	0,327927
15,830000	1,053360	0,317410
15,840000	1,032327	0,296375
15,850000	1,011294	0,275341
15,860000	0,990262	0,254307
15,870000	0,969229	0,233273
15,880000	0,942938	0,212238
15,890000	0,916647	0,191204
15,900000	0,895615	0,170170
15,910000	0,869324	0,143877
15,920000	0,843033	0,117584
15,930000	0,816742	0,091291
15,940000	0,790451	0,070257
15,950000	0,758903	0,049223
15,960000	0,732612	0,017672
15,970000	0,701063	-0,013880
15,980000	0,669514	-0,040173
15,990000	0,637965	-0,061207
16,000000	0,606416	-0,092758
16,010000	0,580125	-0,124310
16,020000	0,548576	-0,145344
16,030000	0,511769	-0,176895
16,040000	0,485478	-0,203188
16,050000	0,448671	-0,234739
16,060000	0,417122	-0,261032
16,070000	0,385573	-0,292584
16,080000	0,354024	-0,324135
16,090000	0,322475	-0,350428
16,100000	0,285668	-0,381979
16,110000	0,254119	-0,413531
16,120000	0,222570	-0,439823
16,130000	0,191021	-0,471375
16,140000	0,159472	-0,502926
16,150000	0,127923	-0,529219
16,160000	0,096374	-0,555512
16,170000	0,064825	-0,587063
16,180000	0,028018	-0,613356
16,190000	0,001727	-0,639649
16,200000	-0,035080	-0,671200
16,210000	-0,066629	-0,697493
16,220000	-0,098178	-0,729044
16,230000	-0,124469	-0,755337
16,240000	-0,156018	-0,786888
16,250000	-0,182308	-0,807923
16,260000	-0,208599	-0,834216
16,270000	-0,234890	-0,855250
16,280000	-0,266439	-0,881543
16,290000	-0,292730	-0,907835
16,300000	-0,313762	-0,928870
16,310000	-0,340053	-0,955162
16,320000	-0,366344	-0,976197
16,330000	-0,387377	-0,997231
16,340000	-0,408409	-1,018265
16,350000	-0,434700	-1,039299
16,360000	-0,450475	-1,060334
16,370000	-0,471507	-1,076109
16,380000	-0,487282	-1,086627
16,390000	-0,503056	-1,112919
16,400000	-0,518831	-1,128695
16,410000	-0,534605	-1,144471
16,420000	-0,550380	-1,160246
16,430000	-0,566154	-1,176022
16,440000	-0,576671	-1,186539
16,450000	-0,587187	-1,202315
16,460000	-0,602961	-1,212832
16,470000	-0,608219	-1,223349
16,480000	-0,618736	-1,233866
16,490000	-0,629252	-1,239125
16,500000	-0,634510	-1,249642
16,510000	-0,639768	-1,254901
16,520000	-0,639768	-1,260159
16,530000	-0,650285	-1,270676
16,540000	-0,650285	-1,270676
16,550000	-0,655543	-1,270676
16,560000	-0,650285	-1,275935
16,570000	-0,650285	-1,275935
16,580000	-0,650285	-1,275935
16,590000	-0,645027	-1,275935
16,600000	-0,639768	-1,270676
16,610000	-0,634510	-1,270676
16,620000	-0,629252	-1,265418
16,630000	-0,618736	-1,260159
16,640000	-0,613478	-1,254901
16,650000	-0,602961	-1,249642
16,660000	-0,592445	-1,239125
16,670000	-0,576671	-1,233866
16,680000	-0,566154	-1,223349
16,690000	-0,550380	-1,212832
16,700000	-0,534605	-1,197056
16,710000	-0,524089	-1,186539
16,720000	-0,503056	-1,176022
16,730000	-0,487282	-1,160246
16,740000	-0,471507	-1,139212
16,750000	-0,450475	-1,128695
16,760000	-0,429442	-1,107661
16,770000	-0,408409	-1,086627
16,780000	-0,387377	-1,070851
16,790000	-0,366344	-1,044558
16,800000	-0,340053	-1,028782
16,810000	-0,319021	-1,007748
16,820000	-0,292730	-0,981455
16,830000	-0,266439	-0,960421
16,840000	-0,245406	-0,939387
16,850000	-0,213857	-0,913094
16,860000	-0,187567	-0,886801
16,870000	-0,161276	-0,865767
16,880000	-0,134985	-0,839474
16,890000	-0,103436	-0,818440
16,900000	-0,077145	-0,786888
16,910000	-0,045596	-0,760596
16,920000	-0,014047	-0,734303
16,930000	0,022760	-0,708010
16,940000	0,049051	-0,676459
16,950000	0,080600	-0,644907
16,960000	0,117407	-0,618614
16,970000	0,148956	-0,581805
16,980000	0,180505	-0,555512
16,990000	0,206796	-0,523960
17,000000	0,243603	-0,492409
17,010000	0,275152	-0,466116
17,020000	0,306701	-0,434565
17,030000	0,338250	-0,403013
17,040000	0,369799	-0,376721
17,050000	0,401348	-0,345169
17,060000	0,432897	-0,313618
17,070000	0,464445	-0,282066
17,080000	0,495994	-0,255774
17,090000	0,522285	-0,224222
17,100000	0,553834	-0,192671
17,110000	0,585383	-0,166378
17,120000	0,616932	-0,134827
17,130000	0,637965	-0,103275
17,140000	0,674772	-0,071724
17,150000	0,701063	-0,040173
17,160000	0,732612	-0,013880
17,170000	0,758903	0,012413
17,180000	0,785193	0,043964
17,190000	0,811484	0,070257
17,200000	0,837775	0,091291
17,210000	0,858808	0,122843
17,220000	0,879840	0,143877
17,230000	0,906131	0,170170
17,240000	0,932422	0,196463
17,250000	0,953455	0,217497
17,260000	0,974487	0,238531
17,270000	0,990262	0,264824
17,280000	1,011294	0,285858
17,290000	1,032327	0,301634
17,300000	1,048101	0,322668
17,310000	1,063876	0,343702
17,320000	1,079650	0,359478
17,330000	1,095425	0,375254
17,340000	1,105941	0,391030
